Date,0,1,2,3
2017-08-07,27764,17537,7493,22619
2017-08-08,27765,28099,29195,22620
2017-08-09,27766,24448,2838,14982
2017-08-10,27767,14587,7130,24449
2017-08-11,27768,26307,12762,4575
2017-08-12,27769,19733,11760,18241
2017-08-13,27770,18242,14621,7133
2017-08-14,27771,18243,24453,7134
2017-08-15,27772,7166,8627,16449
2017-08-16,27773,562,4580,7167
2017-08-17,27774,10274,14260,24090
2017-08-18,27775,10275,19708,27744
2017-08-19,27776,18279,27745,14992
2017-08-20,27777,8175,14993,9363
2017-08-21,27778,20838,20108,29239
2017-08-22,27779,18251,11343,29240
2017-08-23,27780,3856,16457,25954
2017-08-24,27781,24494,17888,7175
2017-08-25,27782,7176,21634,12776
2017-08-26,27783,7177,2794,29882
2017-08-27,27784,21636,6356,29883
2017-08-28,27785,29884,513,24040
2017-08-29,27786,11624,4836,24041
2017-08-30,27787,16890,27695,8489
2017-08-31,27788,11321,24866,26904
2017-09-01,27789,24775,24867,26905
2017-09-02,27790,13089,24776,25872
2017-09-03,27791,5632,17929,6090
2017-09-04,27792,20030,6091,28065
2017-09-05,27793,23622,22679,22953
2017-09-06,27794,6095,3711,9957
2017-09-07,27795,25266,6987,27587
2017-09-08,27796,18542,17051,10498
2017-09-09,27797,14648,22379,13400
2017-09-10,27798,10298,8078,22166
2017-09-11,27799,10299,14193,11210
2017-09-12,27800,14194,10300,25268
2017-09-13,27801,15643,22534,14195
2017-09-14,27802,14196,11366,7470
2017-09-15,27803,7105,6102,14197
2017-09-16,27804,29173,7106,1354
2017-09-17,27805,7199,22691,14929
2017-09-18,27806,29267,14930,22600
2017-09-19,27807,19314,25889,3822
2017-09-20,27808,4646,29999,29177
2017-09-21,27809,12012,22969,22603
2017-09-22,27810,14934,1999,7204
2017-09-23,27811,24066,539,9305
2017-09-24,27812,540,22972,23064
2017-09-25,27813,7481,3402,23065
2017-09-26,27814,22974,27144,2460
2017-09-27,27815,6326,23858,7575
2017-09-28,27816,6327,25990,4288
2017-09-29,27817,6328,2463,3341
2017-09-30,27818,15909,1499,11078
2017-10-01,27819,17957,11018,9040
2017-10-02,27820,28185,3927,11019
2017-10-03,27821,10229,29190,5754
2017-10-04,27822,5755,24077,29191
2017-10-05,27823,6852,29192,29187
2017-10-06,27824,10140,5254,16116
2017-10-07,27825,24385,10659,23593
2017-10-08,27826,1954,24386,16715
2017-10-09,27827,21465,3781,24174
2017-10-10,27828,3662,1164,19123
2017-10-11,27829,2261,3357,1837
2017-10-12,27830,1015,10146,17951
2017-10-13,27831,13434,3208,651
2017-10-14,27832,29201,3421,5704
2017-10-15,27833,288,5979,10879
2017-10-16,27834,14471,29295,13741
2017-10-17,27835,11916,14472,21991
2017-10-18,27836,14658,14447,20659
2017-10-19,27837,29298,13075,25066
2017-10-20,27838,23971,29146,13076
2017-10-21,27839,3793,25433,21477
2017-10-22,27840,14112,29513,18495
2017-10-23,27841,20687,7752,3004
2017-10-24,27842,25012,5775,14024
2017-10-25,27843,28673,12992,19542
2017-10-26,27844,23522,4682,17982
2017-10-27,27845,7239,7300,8031
2017-10-28,27846,27214,27601,22108
2017-10-29,27847,12246,19541,6178
2017-10-30,27848,8065,24302,23567
2017-10-31,27849,29402,19599,16952
2017-11-01,27850,29311,13392,10684
2017-11-02,27851,17410,4689,25445
2017-11-03,27852,26026,12147,9073
2017-11-04,27853,8708,9225,28369
2017-11-05,27854,3017,16743,9287
2017-11-06,27855,20762,25663,461
2017-11-07,27856,27125,6155,11786
2017-11-08,27857,21648,17995,28587
2017-11-09,27858,23991,17996,25758
2017-11-10,27859,23934,23579,33
2017-11-11,27860,21651,6264,28317
2017-11-12,27861,20191,21438,27282
2017-11-13,27862,6526,27283,30022
2017-11-14,27863,20193,17575,7717
2017-11-15,27864,21441,7928,13620
2017-11-16,27865,22751,16542,1201
2017-11-17,27866,16543,472,3759
2017-11-18,27867,4705,3244,4856
2017-11-19,27868,26193,10702,16910
2017-11-20,27869,11433,10703,4341
2017-11-21,27870,7264,12165,5438
2017-11-22,27871,5074,29332,3248
2017-11-23,27872,19199,9902,18087
2017-11-24,27873,12626,17725,3706
2017-11-25,27874,19838,15455,19624
2017-11-26,27875,28026,23127,6539
2017-11-27,27876,11806,21606,22377
2017-11-28,27877,20146,9249,24955
2017-11-29,27878,6542,21303,3985
2017-11-30,27879,19843,10713,16556
2017-12-01,27880,15827,28335,22036
2017-12-02,27881,6910,7427,10866
2017-12-03,27882,3624,29343,18782
2017-12-04,27883,18477,27973,24747
2017-12-05,27884,15556,26423,7003
2017-12-06,27885,13307,18023,13001
2017-12-07,27886,737,18055,20247
2017-12-08,27887,11117,27953,14802
2017-12-09,27888,1104,708,17661
2017-12-10,27889,5092,22806,3266
2017-12-11,27890,24268,30050,26154
2017-12-12,27891,27981,1807,24269
2017-12-13,27892,18061,20587,26066
2017-12-14,27893,18793,5461,13680
2017-12-15,27894,3636,7319,11824
2017-12-16,27895,15507,23147,14412
2017-12-17,27896,25704,23513,2907
2017-12-18,27897,27563,23514,20957
2017-12-19,27898,1083,18401,353
2017-12-20,27899,21049,11463,2910
2017-12-21,27900,9882,8786,27566
2017-12-22,27901,8057,14752,24187
2017-12-23,27902,13293,5501,21327
2017-12-24,27903,19137,16215,12288
2017-12-25,27904,22425,24982,24648
2017-12-26,27905,3313,6235,24252
2017-12-27,27906,2948,10222,21362
2017-12-28,27907,10223,8749,26873
2017-12-29,27908,19173,16950,8763
2017-12-30,27909,26813,21000,27178
2017-12-31,27910,19175,26814,10226
2018-01-01,27911,15889,25386,2557
2018-01-02,27912,25387,14798,25386
2018-01-03,27913,27553,14775,25394
2018-01-04,27914,12209,9176,22834
2018-01-05,27915,2165,26819,14735
2018-01-06,27916,12941,5818,18754
2018-01-07,27917,372,20581,6946
2018-01-08,27918,29744,9504,14463
2018-01-09,27919,12913,21710,3995
2018-01-10,27920,23902,375,8379
2018-01-11,27921,6644,11089,7375
2018-01-12,27922,9842,29442,14429
2018-01-13,27923,14429,9164,788
2018-01-14,27924,24637,1474,13320
2018-01-15,27925,24272,13316,18763
2018-01-16,27926,6225,14777,13317
2018-01-17,27927,12943,27533,18041
2018-01-18,27928,15878,14799,11509
2018-01-19,27929,19163,16210,4095
2018-01-20,27930,27565,9151,28995
2018-01-21,27931,27200,1847,20991
2018-01-22,27932,16244,10370,4464
2018-01-23,27933,10371,4465,3644
2018-01-24,27934,4466,22789,9155
2018-01-25,27935,8790,10404,5107
2018-01-26,27936,5504,13327,14391
2018-01-27,27937,19536,27266,27541
2018-01-28,27938,22063,14758,17315
2018-01-29,27939,20603,17712,9160
2018-01-30,27940,24287,7334,3286
2018-01-31,27941,7609,30070,12660
2018-02-01,27942,29042,25409,6267
2018-02-02,27943,19201,28697,2594
2018-02-03,27944,19178,19202,774
2018-02-04,27945,21736,19559,17720
2018-02-05,27946,6621,23197,14441
2018-02-06,27947,23219,13712,10427
2018-02-07,27948,12607,22852,25760
2018-02-08,27949,22853,11514,8804
2018-02-09,27950,8454,14072,21386
2018-02-10,27951,13714,13699,2973
2018-02-11,27952,6617,26868,16261
2018-02-12,27953,7361,14802,13318
2018-02-13,27954,27580,13333,2598
2018-02-14,27955,11143,27581,4070
2018-02-15,27956,14453,4788,28680
2018-02-16,27957,6256,2227,20292
2018-02-17,27958,11890,26041,45
2018-02-18,27959,21387,2975,6992
2018-02-19,27960,6610,6252,2971
2018-02-20,27961,19194,21753,3691
2018-02-21,27962,26482,6971,26490
2018-02-22,27963,29769,22488,26483
2018-02-23,27964,25758,3321,16991
2018-02-24,27965,23581,20655,20652
2018-02-25,27966,22848,29038,11873
2018-02-26,27967,768,15903,23941
2018-02-27,27968,18834,22115,17360
2018-02-28,27969,6610,25402,18456
2018-03-01,27970,3712,29066,9191
2018-03-02,27971,5845,16923,6545
2018-03-03,27972,14823,23285,27303
2018-03-04,27973,2254,27883,1372
2018-03-05,27974,9925,18173,6183
2018-03-06,27975,14371,7004,15466
2018-03-07,27976,9197,7280,9927
2018-03-08,27977,14828,1528,3264
2018-03-09,27978,14829,13369,8409
2018-03-10,27979,7008,25057,16291
2018-03-11,27980,13371,7009,25333
2018-03-12,27981,24269,27891,20676
2018-03-13,27982,1808,22079,26521
2018-03-14,27983,29750,23541,29385
2018-03-15,27984,29751,18853,23542
2018-03-16,27985,805,28930,19950
2018-03-17,27986,23603,4093,22142
2018-03-18,27987,1172,9787,6286
2018-03-19,27988,13379,5191,26527
2018-03-20,27989,27259,6563,29756
2018-03-21,27990,28996,24247,6564
2018-03-22,27991,19956,11556,9061
2018-03-23,27992,19957,3369,10157
2018-03-24,27993,11558,22149,19592
2018-03-25,27994,20689,22515,3950
2018-03-26,27995,17403,20690,7755
2018-03-27,27996,10679,13387,25653
2018-03-28,27997,17346,3284,2553
2018-03-29,27998,14425,6968,9129
2018-03-30,27999,21425,6604,2190
2018-03-31,28000,17987,24196,17349
2018-04-01,28001,27636,4108,23832
2018-04-02,28002,1036,11415,24350
2018-04-03,28003,8493,16315,4841
2018-04-04,28004,18722,11569,11934
2018-04-05,28005,25662,14126,15587
2018-04-06,28006,2866,1405,461
2018-04-07,28007,17994,9894,1406
2018-04-08,28008,4329,16268,22479
2018-04-09,28009,4116,4330,11422
2018-04-10,28010,6674,11789,20189
2018-04-11,28011,20706,20725,6159
2018-04-12,28012,22533,16689,20707
2018-04-13,28013,15229,2082,29474
2018-04-14,28014,15230,10697,767
2018-04-15,28015,15080,26554,21393
2018-04-16,28016,26555,5950,19981
2018-04-17,28017,19251,19982,9238
2018-04-18,28018,1569,19617,13774
2018-04-19,28019,12679,4857,24367
2018-04-20,28020,6898,4858,1205
2018-04-21,28021,20565,29331,19834
2018-04-22,28022,24949,20566,16699
2018-04-23,28023,7052,12836,4130
2018-04-24,28024,11223,16124,7053
2018-04-25,28025,29486,1790,20934
2018-04-26,28026,27875,6539,13631
2018-04-27,28027,11957,9978,5079
2018-04-28,28028,21607,25471,17589
2018-04-29,28029,10498,17590,22703
2018-04-30,28030,13578,1946,18321
2018-05-01,28031,18322,19418,1216
2018-05-02,28032,16709,15614,2313
2018-05-03,28033,16710,18171,22189
2018-05-04,28034,8463,19633,16711
2018-05-05,28035,19208,29131,17323
2018-05-06,28036,14157,1587,4874
2018-05-07,28037,27307,4875,27672
2018-05-08,28038,8681,15254,11968
2018-05-09,28039,16869,8682,25270
2018-05-10,28040,25271,18331,8683
2018-05-11,28041,5032,131,12854
2018-05-12,28042,132,6129,5033
2018-05-13,28043,18181,8533,9356
2018-05-14,28044,6131,9357,9418
2018-05-15,28045,2844,8688,29659
2018-05-16,28046,501,20164,5706
2018-05-17,28047,10059,5707,20742
2018-05-18,28048,18339,7077,23300
2018-05-19,28049,10000,7078,15053
2018-05-20,28050,10001,505,15997
2018-05-21,28051,29147,8694,29877
2018-05-22,28052,25953,18709,18190
2018-05-23,28053,18710,21113,13444
2018-05-24,28054,297,17523,18923
2018-05-25,28055,16094,10981,6050
2018-05-26,28056,18194,1972,8546
2018-05-27,28057,18195,2399,8274
2018-05-28,28058,28119,10984,2765
2018-05-29,28059,29520,1975,16006
2018-05-30,28060,16007,1976,8185
2018-05-31,28061,24409,7090,2403
2018-06-01,28062,23406,24410,15005
2018-06-02,28063,2801,24411,18932
2018-06-03,28064,7824,25873,22585
2018-06-04,28065,27792,8921,22586
2018-06-05,28066,20031,19300,25509
2018-06-06,28067,20032,7188,5270
2018-06-07,28068,25969,11267,8924
2018-06-08,28069,20856,11360,2807
2018-06-09,28070,16109,20857,13826
2018-06-10,28071,29532,9019,5274
2018-06-11,28072,27707,25515,5002
2018-06-12,28073,27708,7102,20038
2018-06-13,28074,5277,3816,7103
2018-06-14,28075,13101,5278,3817
2018-06-15,28076,29537,3818,26342
2018-06-16,28077,2358,3819,10028
2018-06-17,28078,9299,13196,625
2018-06-18,28079,6013,626,16118
2018-06-19,28080,17945,9758,28172
2018-06-20,28081,28173,9394,5741
2018-06-21,28082,25891,24064,1998
2018-06-22,28083,1268,21874,6017
2018-06-23,28084,11649,19318,13110
2018-06-24,28085,13568,11650,25528
2018-06-25,28086,10037,6020,27356
2018-06-26,28087,12747,18225,1272
2018-06-27,28088,18226,23340,26262
2018-06-28,28089,24437,7484,26263
2018-06-29,28090,7485,9676,13573
2018-06-30,28091,4564,7851,2737
2018-07-01,28092,13118,11657,27362
2018-07-02,28093,579,8980,5296
2018-07-03,28094,20516,18263,8950
2018-07-04,28095,2407,20517,3503
2018-07-05,28096,22617,551,2773
2018-07-06,28097,27732,3839,22618
2018-07-07,28098,3840,22619,553
2018-07-08,28099,24447,29195,14981
2018-07-09,28100,13126,27096,14982
2018-07-10,28101,14983,19366,11331
2018-07-11,28102,22989,29594,14588
2018-07-12,28103,27738,14589,7132
2018-07-13,28104,22991,29596,27739
2018-07-14,28105,20101,4212,2782
2018-07-15,28106,14592,4213,14957
2018-07-16,28107,14593,18245,4214
2018-07-17,28108,21565,4215,18246
2018-07-18,28109,11308,3152,4216
2018-07-19,28110,29571,3153,4217
2018-07-20,28111,4218,3154,29572
2018-07-21,28112,3155,4219,21538
2018-07-22,28113,3156,23304,27383
2018-07-23,28114,3157,23305,6444
2018-07-24,28115,14997,28146,3158
2018-07-25,28116,29577,8972,5715
2018-07-26,28117,28482,3525,16095
2018-07-27,28118,16096,21544,7909
2018-07-28,28119,2765,28058,19384
2018-07-29,28120,4593,21577,17924
2018-07-30,28121,6055,4167,17468
2018-07-31,28122,5995,28792,21487
2018-08-01,28123,25262,10653,4291
2018-08-02,28124,275,9314,9345
2018-08-03,28125,3502,9346,9315
2018-08-04,28126,28095,9316,9347
2018-08-05,28127,2742,9317,21553
2018-08-06,28128,21523,9318,2743
2018-08-07,28129,29590,5666,25907
2018-08-08,28130,29591,5667,25939
2018-08-09,28131,11665,27735,18269
2018-08-10,28132,18270,7861,11331
2018-08-11,28133,11332,11698,1592
2018-08-12,28134,14681,11333,29199
2018-08-13,28135,11334,11700,29200
2018-08-14,28136,11701,21165,16083
2018-08-15,28137,16449,24454,8627
2018-08-16,28138,593,7167,15720
2018-08-17,28139,17090,8629,19738
2018-08-18,28140,14960,20105,22630
2018-08-19,28141,2787,8174,27745
2018-08-20,28142,2788,8175,9363
2018-08-21,28143,16424,14994,3854
2018-08-22,28144,14964,17917,24857
2018-08-23,28145,24858,29575,14996
2018-08-24,28146,14997,24859,29576
2018-08-25,28147,29577,10067,5715
2018-08-26,28148,14968,22638,21574
2018-08-27,28149,11683,29579,14969
2018-08-28,28150,11684,14970,29580
2018-08-29,28151,29581,11685,22641
2018-08-30,28152,29582,17468,2798
2018-08-31,28153,22217,9647,15004
2018-09-01,28154,9010,12814,4169
2018-09-02,28155,20028,8553,16740
2018-09-03,28156,15433,7093,16741
2018-09-04,28157,21491,24139,16377
2018-09-05,28158,11723,14644,18296
2018-09-06,28159,18297,16471,21219
2018-09-07,28160,12090,26699,16472
2018-09-08,28161,29683,981,16473
2018-09-09,28162,29684,24510,3174
2018-09-10,28163,3175,25819,18209
2018-09-11,28164,25820,9293,17937
2018-09-12,28165,26916,20860,19399
2018-09-13,28166,20861,19400,16113
2018-09-14,28167,14653,19401,18305
2018-09-15,28168,3545,8658,26707
2018-09-16,28169,11642,29995,9755
2018-09-17,28170,10121,17943,24060
2018-09-18,28171,17944,5739,13197
2018-09-19,28172,26254,9758,5740
2018-09-20,28173,17946,28081,21141
2018-09-21,28174,10125,21142,9030
2018-09-22,28175,4648,12470,14508
2018-09-23,28176,18314,13993,11741
2018-09-24,28177,17797,632,9824
2018-09-25,28178,11743,28909,22973
2018-09-26,28179,13996,6690,6325
2018-09-27,28180,15762,1943,1365
2018-09-28,28181,23068,14503,26706
2018-09-29,28182,3406,1367,24742
2018-09-30,28183,1368,19690,11382
2018-10-01,28184,11383,23071,3926
2018-10-02,28185,640,3927,27820
2018-10-03,28186,27760,10229,12754
2018-10-04,28187,11691,13425,550
2018-10-05,28188,11022,3412,13122
2018-10-06,28189,10658,24902,10505
2018-10-07,28190,23077,23654,5393
2018-10-08,28191,22347,23078,24020
2018-10-09,28192,25635,1438,15925
2018-10-10,28193,29805,23172,27249
2018-10-11,28194,26794,15837,27250
2018-10-12,28195,26795,28346,3784
2018-10-13,28196,23964,19277,4820
2018-10-14,28197,28714,24545,25792
2018-10-15,28198,10453,12919,24972
2018-10-16,28199,24273,10454,15873
2018-10-17,28200,7290,5495,25704
2018-10-18,28201,11035,16939,15916
2018-10-19,28202,8388,15845,29145
2018-10-20,28203,16150,15846,5618
2018-10-21,28204,2697,24552,20261
2018-10-22,28205,18455,2981,18457
2018-10-23,28206,3338,4073,5527
2018-10-24,28207,17364,415,3338
2018-10-25,28208,9945,11407,20903
2018-10-26,28209,26383,27479,2702
2018-10-27,28210,27480,86,2491
2018-10-28,28211,13602,4835,23979
2018-10-29,28212,13603,9280,4836
2018-10-30,28213,27330,13604,14546
2018-10-31,28214,27118,12509,15277
2018-11-01,28215,18505,1917,23832
2018-11-02,28216,6880,3593,18871
2018-11-03,28217,3015,28368,2863
2018-11-04,28218,13030,15800,19969
2018-11-05,28219,30014,17778,28584
2018-11-06,28220,9288,16318,25815
2018-11-07,28221,25664,12667,25816
2018-11-08,28222,27492,1193,7037
2018-11-09,28223,7038,16900,27493
2018-11-10,28224,9183,18449,10328
2018-11-11,28225,11164,14064,18107
2018-11-12,28226,26400,21760,23217
2018-11-13,28227,22833,12243,12624
2018-11-14,28228,2237,26879,773
2018-11-15,28229,9545,13348,1133
2018-11-16,28230,14351,28595,1148
2018-11-17,28231,3973,321,14352
2018-11-18,28232,11431,11797,8357
2018-11-19,28233,11798,15815,6532
2018-11-20,28234,5802,22025,21660
2018-11-21,28235,20930,21661,20282
2018-11-22,28236,21662,1787,20931
2018-11-23,28237,23854,18161,5957
2018-11-24,28238,14724,17585,7998
2018-11-25,28239,3767,28970,1790
2018-11-26,28240,16552,5808,29336
2018-11-27,28241,1792,3983,21301
2018-11-28,28242,26781,3984,21302
2018-11-29,28243,26782,20147,8885
2018-11-30,28244,22917,15095,17438
2018-12-01,28245,4138,27240,6848
2018-12-02,28246,8461,18109,25414
2018-12-03,28247,5236,18841,22768
2018-12-04,28248,10442,16560,13305
2018-12-05,28249,15862,12575,4722
2018-12-06,28250,22437,14402,2197
2018-12-07,28251,1467,14007,8011
2018-12-08,28252,16595,5486,14463
2018-12-09,28253,2200,17296,29015
2018-12-10,28254,3996,709,17966
2018-12-11,28255,23927,25729,4065
2018-12-12,28256,1441,19215,16964
2018-12-13,28257,10665,19581,27161
2018-12-14,28258,7684,22049,14410
2018-12-15,28259,15475,20589,19128
2018-12-16,28260,15111,1842,8110
2018-12-17,28261,6591,21777,13226
2018-12-18,28262,10821,16939,24975
2018-12-19,28263,1022,10398,353
2018-12-20,28264,26163,8845,15205
2018-12-21,28265,17339,12591,14052
2018-12-22,28266,27261,7020,8481
2018-12-23,28267,25741,21358,4040
2018-12-24,28268,26532,754,15150
2018-12-25,28269,9886,390,11193
2018-12-26,28270,13386,23977,11408
2018-12-27,28271,4409,19079,5413
2018-12-28,28272,15123,1457,25746
2018-12-29,28273,11503,19538,12658
2018-12-30,28274,18809,10225,14395
2018-12-31,28275,4748,14761,28671
2019-01-01,28276,18780,16953,790
2019-01-02,28277,26816,10746,15128
2019-01-03,28278,26817,12573,28978
2019-01-04,28279,8738,21399,6547
2019-01-05,28280,17657,30044,24231
2019-01-06,28281,4813,2531,17293
2019-01-07,28282,24689,24538,13063
2019-01-08,28283,12578,5455,7006
2019-01-09,28284,9839,19426,12183
2019-01-10,28285,21021,20294,4797
2019-01-11,28286,18446,23582,9169
2019-01-12,28287,9202,2627,6586
2019-01-13,28288,10757,712,13283
2019-01-14,28289,11092,23218,21684
2019-01-15,28290,25756,15162,13713
2019-01-16,28291,19584,8020,15932
2019-01-17,28292,8021,21046,21352
2019-01-18,28293,18856,16970,25371
2019-01-19,28294,22419,27258,3275
2019-01-20,28295,13321,51,12590
2019-01-21,28296,13230,1481,21264
2019-01-22,28297,4770,25344,26165
2019-01-23,28298,22788,722,11863
2019-01-24,28299,18437,11864,10372
2019-01-25,28300,13326,12199,9490
2019-01-26,28301,8760,13327,29032
2019-01-27,28302,6935,14423,13328
2019-01-28,28303,6936,2643,2918
2019-01-29,28304,7302,27939,7333
2019-01-30,28305,14760,7334,7303
2019-01-31,28306,29402,14761,8400
2019-02-01,28307,28694,10781,1507
2019-02-02,28308,18456,5527,18455
2019-02-03,28309,6252,14453,1515
2019-02-04,28310,19183,13725,4650
2019-02-05,28311,3710,6979,14084
2019-02-06,28312,6979,21740,15910
2019-02-07,28313,21012,27957,6256
2019-02-08,28314,8381,19934,7347
2019-02-09,28315,14079,789,9177
2019-02-10,28316,25020,25758,27964
2019-02-11,28317,13343,1144,18825
2019-02-12,28318,26857,1864,11152
2019-02-13,28319,11874,24666,13352
2019-02-14,28320,26498,1866,10417
2019-02-15,28321,12976,22003,27239
2019-02-16,28322,17370,5150,19564
2019-02-17,28323,29662,16633,28696
2019-02-18,28324,15549,13347,9908
2019-02-19,28325,16637,22831,15161
2019-02-20,28326,13336,6974,24306
2019-02-21,28327,21021,4797,20294
2019-02-22,28328,19565,21744,14812
2019-02-23,28329,11166,1508,29781
2019-02-24,28330,27235,5164,26501
2019-02-25,28331,27577,15904,23567
2019-02-26,28332,16622,26755,21758
2019-02-27,28333,19567,8441,24662
2019-02-28,28334,25041,8093,3324
2019-03-01,28335,27880,15827,25688
2019-03-02,28336,27302,9102,3623
2019-03-03,28337,10382,9103,17015
2019-03-04,28338,27549,1099,9104
2019-03-05,28339,9176,22834,24597
2019-03-06,28340,8041,12625,26879
2019-03-07,28341,8101,20306,23958
2019-03-08,28342,22133,11907,27247
2019-03-09,28343,19061,20734,14313
2019-03-10,28344,22076,7008,29350
2019-03-11,28345,345,28986,27250
2019-03-12,28346,23963,28195,20311
2019-03-13,28347,13069,26735,22199
2019-03-14,28348,14104,29079,6282
2019-03-15,28349,15141,6283,7013
2019-03-16,28350,28260,15142,26465
2019-03-17,28351,29296,26831,17007
2019-03-18,28352,12861,10152,29083
2019-03-19,28353,22509,18126,26011
2019-03-20,28354,22510,4768,1023
2019-03-21,28355,11920,10459,10155
2019-03-22,28356,23457,10156,9942
2019-03-23,28357,5774,24705,7235
2019-03-24,28358,7967,3676,27993
2019-03-25,28359,19593,7968,22515
2019-03-26,28360,18864,20690,15425
2019-03-27,28361,17375,3690,27454
2019-03-28,28362,9023,22579,12453
2019-03-29,28363,5627,14119,24772
2019-03-30,28364,20329,11929,8124
2019-03-31,28365,820,20605,21732
2019-04-01,28366,19084,821,10419
2019-04-02,28367,7762,19601,23461
2019-04-03,28368,19968,3015,13029
2019-04-04,28369,2650,9225,22739
2019-04-05,28370,3017,825,27854
2019-04-06,28371,11785,9288,20185
2019-04-07,28372,9807,21798,25450
2019-04-08,28373,3385,8498,10691
2019-04-09,28374,23049,8499,3751
2019-04-10,28375,28802,8500,23050
2019-04-11,28376,3753,25454,23263
2019-04-12,28377,1563,14133,23994
2019-04-13,28378,23995,28958,3025
2019-04-14,28379,4487,19181,5147
2019-04-15,28380,8871,3027,6679
2019-04-16,28381,8141,14137,12676
2019-04-17,28382,11369,22599,6316
2019-04-18,28383,17061,16544,9818
2019-04-19,28384,17062,27583,16897
2019-04-20,28385,110,14659,10854
2019-04-21,28386,1359,19408,25983
2019-04-22,28387,26926,29483,25618
2019-04-23,28388,9609,12532,3400
2019-04-24,28389,13994,9610,9033
2019-04-25,28390,998,24526,115
2019-04-26,28391,8669,24527,23796
2019-04-27,28392,17953,28758,29276
2019-04-28,28393,14667,29277,22549
2019-04-29,28394,19689,7211,25838
2019-04-30,28395,25839,3407,638
2019-05-01,28396,19783,1582,26358
2019-05-02,28397,11384,14153,7214
2019-05-03,28398,6332,17959,1006
2019-05-04,28399,11325,1007,17960
2019-05-05,28400,19269,10139,17596
2019-05-06,28401,14583,13123,29224
2019-05-07,28402,7493,127,22619
2019-05-08,28403,10507,13582,4572
2019-05-09,28404,21465,18908,27827
2019-05-10,28405,27249,344,29805
2019-05-11,28406,7315,18393,11606
2019-05-12,28407,26734,10146,1380
2019-05-13,28408,20891,24025,7956
2019-05-14,28409,21104,9630,22657
2019-05-15,28410,3210,22658,24758
2019-05-16,28411,19706,27742,25916
2019-05-17,28412,3059,25948,27774
2019-05-18,28413,9634,138,19070
2019-05-19,28414,2330,7444,27684
2019-05-20,28415,3427,28781,27046
2019-05-21,28416,3581,21842,3428
2019-05-22,28417,25495,3429,12347
2019-05-23,28418,25131,9731,10979
2019-05-24,28419,25132,23033,3431
2019-05-25,28420,20842,25133,13811
2019-05-26,28421,13812,3160,26291
2019-05-27,28422,14270,21178,7878
2019-05-28,28423,8183,23675,21849
2019-05-29,28424,20024,23676,6085
2019-05-30,28425,5720,14181,2341
2019-05-31,28426,10987,24835,14639
2019-06-01,28427,9740,18658,21945
2019-06-02,28428,153,1340,10624
2019-06-03,28429,10625,16468,154
2019-06-04,28430,21948,20487,28888
2019-06-05,28431,28889,21949,16470
2019-06-06,28432,14553,22223,29620
2019-06-07,28433,14281,22224,7920
2019-06-08,28434,10995,2077,15743
2019-06-09,28435,15652,23322,15744
2019-06-10,28436,7192,27433,21801
2019-06-11,28437,11363,2353,29625
2019-06-12,28438,2446,27435,14651
2019-06-13,28439,3816,7103,23053
2019-06-14,28440,15749,12370,10026
2019-06-15,28441,27346,12006,8201
2019-06-16,28442,8567,26616,1993
2019-06-17,28443,29631,15294,21961
2019-06-18,28444,16483,21962,22327
2019-06-19,28445,10549,24062,16757
2019-06-20,28446,29907,10550,5376
2019-06-21,28447,29908,3094,18678
2019-06-22,28448,6382,28814,903
2019-06-23,28449,3096,29910,10553
2019-06-24,28450,30003,12015,13568
2019-06-25,28451,28817,12016,14207
2019-06-26,28452,28818,3099,20417
2019-06-27,28453,20418,21148,28819
2019-06-28,28454,21149,18593,20419
2019-06-29,28455,6754,20785,3467
2019-06-30,28456,7486,8581,20056
2019-07-01,28457,15674,2039,12418
2019-07-02,28458,28824,15675,1644
2019-07-03,28459,18994,16771,26998
2019-07-04,28460,26999,28491,18995
2019-07-05,28461,18965,3473,28492
2019-07-06,28462,27001,15344,15710
2019-07-07,28463,28829,25176,23746
2019-07-08,28464,23747,28830,9685
2019-07-09,28465,14221,6764,28862
2019-07-10,28466,28832,18605,18636
2019-07-11,28467,18971,29928,23719
2019-07-12,28468,27007,2050,1319
2019-07-13,28469,20799,9690,8229
2019-07-14,28470,12066,25548,14226
2019-07-15,28471,14227,3118,196
2019-07-16,28472,15354,13894,1658
2019-07-17,28473,9694,27012,15355
2019-07-18,28474,9695,27013,21900
2019-07-19,28475,9696,3487,21901
2019-07-20,28476,9697,3488,1693
2019-07-21,28477,3489,28508,23729
2019-07-22,28478,28509,23730,3125
2019-07-23,28479,16822,4587,7509
2019-07-24,28480,5714,24859,28146
2019-07-25,28481,7907,3524,2762
2019-07-26,28482,16095,3525,10982
2019-07-27,28483,8974,11683,938
2019-07-28,28484,22306,25562,20480
2019-07-29,28485,27024,14241,17163
2019-07-30,28486,28883,14242,15337
2019-07-31,28487,13513,20483,10956
2019-08-01,28488,29949,23344,21914
2019-08-02,28489,16801,12388,6788
2019-08-03,28490,15341,12389,25568
2019-08-04,28491,18964,12025,8220
2019-08-05,28492,18631,18600,12026
2019-08-06,28493,4935,13853,18632
2019-08-07,28494,27033,4936,13854
2019-08-08,28495,25208,18634,1650
2019-08-09,28496,10569,18635,25209
2019-08-10,28497,10570,10601,18636
2019-08-11,28498,10571,19002,10602
2019-08-12,28499,10572,1685,13859
2019-08-13,28500,10573,13860,25213
2019-08-14,28501,29931,21896,23722
2019-08-15,28502,12432,15353,16814
